id,common_material_id,source_material_code,source_cpse,source_description,canonical_material_key,membership_type,accepted_edge_candidate_ids,reviewer_ids,evidence_snapshot_hashes
416dae9c-025f-5497-9c29-beef7835ad51,CMM-FASTNR-99C2D8-001,ONGC-974233,ONGC,FLAT WASHER M10,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M10|IS_2016|ZINC_PLATED,STANDALONE,,,
9fd42b22-37e8-5911-88a7-515fad61028d,CMM-FASTNR-9AE832-001,IOCL-306522,IOCL,HEX NUT M12 GALVANIZED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M12|IS_1364|GALVANIZED,STANDALONE,,,
e5ded21f-9332-5505-bb21-c4c538f19b86,CMM-FASTNR-9BBF00-001,CPCL-734317,CPCL,HEX NUT M10 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M10|IS_1364|ZINC_PLATED,STANDALONE,,,
8a9fc627-77bb-5341-83cd-3dfe94b2ade0,CMM-FASTNR-9C0D85-001,ONGC-322544,ONGC,HEX BOLT M10 X 50 GALV,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M10|50_MM|10_MM|IS_1363|GALVANIZED,STANDALONE,,,
55e6e44d-f7bd-548b-8d3e-854125b9dbb0,CMM-FASTNR-9E4977-001,ONGC-630464,ONGC,HEXAGONAL NUT M16 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M16|IS_1364|ZINC_PLATED,STANDALONE,,,
ae60adcd-3999-5394-a306-1edf1abab98a,CMM-FASTNR-9EB6FB-001,HPCL-487793,HPCL,"M16 HEX BOLT, 75 MM, ZINC PLATED",FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M16|75_MM|16_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
3a0d98a5-d960-5253-aa73-cd3374e56e00,CMM-FASTNR-9FDDD2-001,IOCL-472943,IOCL,HEX NUT M16 GALVANIZED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M16|IS_1364|GALVANIZED,STANDALONE,,,
b29cd9fd-96ea-5e38-b3a1-7996c4648f01,CMM-FASTNR-A1CBAF-001,CPCL-790277,CPCL,HEXAGONAL NUT M10 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M10|IS_1364|ZINC_PLATED,STANDALONE,,,
b0f04c3f-0d21-547b-9efb-8fe61213d976,CMM-FASTNR-A1E0F5-001,CPCL-559497,CPCL,HEXAGONAL NUT M8 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M8|IS_1364|ZINC_PLATED,STANDALONE,,,
ebf128e8-7b78-55c4-8dba-95d8477cb9b2,CMM-FASTNR-A29DDF-001,CPCL-260141,CPCL,HEXAGONAL NUT M12 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M12|IS_1364|ZINC_PLATED,STANDALONE,,,
453e43e9-f40e-54c5-bb5a-dd9a25773672,CMM-FASTNR-A52A0E-001,ONGC-693415,ONGC,HEX BOLT M8-50 GALVANIZED,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M8|50_MM|12_MM|IS_1363|GALVANIZED,STANDALONE,,,
bc1f427e-2780-5765-963a-64df1f52c42d,CMM-FASTNR-A573AE-001,IOCL-194830,IOCL,WASHER M20 GALVANIZED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M20|IS_2016|GALVANIZED,STANDALONE,,,
f8b10881-a05c-5f06-a235-0fe7e5dbab31,CMM-FASTNR-A934E7-001,HPCL-149251,HPCL,MATERIAL: HEX BOLT M16 X 60 MM,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M16|60_MM|10_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
ba47d1c6-0551-5296-9f7c-1420ad511aca,CMM-FASTNR-AC6643-001,ONGC-485225,ONGC,M16 HEX NUT,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M16|IS_1364|ZINC_PLATED,STANDALONE,,,
98803b9c-a4d3-5a88-a78d-61ea61b87435,CMM-FASTNR-ACFDB1-001,HPCL-140188,HPCL,HEXAGONAL NUT M8 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M8|IS_1364|ZINC_PLATED,STANDALONE,,,
2b006885-9575-51c0-996a-d241946a93bf,CMM-FASTNR-AD2B76-001,HPCL-167868,HPCL,HEX HEAD BOLT M10 X 75 ZINC PLATED,FASTENER|BOLT|CARBON_STEEL|CARBON_STEEL|M16|75_MM|8_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
6190f5cb-33ce-52e5-bb16-8be0a2e37087,CMM-FASTNR-AF257E-001,CPCL-287651,CPCL,M8 X 40 MM HEX HEAD BOLT ZINC PLATED,FASTENER|BOLT|CARBON_STEEL|CARBON_STEEL|M8|40_MM|16_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
e40b8ada-991f-5997-9317-46fda88c55b9,CMM-FASTNR-B14F1E-001,ONGC-369052,ONGC,FLAT WASHER M8,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M8|IS_2016|GALVANIZED,STANDALONE,,,
3d430fc5-24d5-5f34-b89a-ca92051c1348,CMM-FASTNR-B240AA-001,HPCL-552701,HPCL,HEX HEAD BOLT M10 X 60 GALVANIZED,FASTENER|BOLT|CARBON_STEEL|CARBON_STEEL|M12|60_MM|12_MM|IS_1363|GALVANIZED,STANDALONE,,,
0a5445bc-fc9c-5315-8132-d02e2325de5c,CMM-FASTNR-B2B597-001,ONGC-444388,ONGC,HEX BOLT M8-100 ZINC PLATED,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M8|100_MM|12_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
ce8b3a20-4eba-5066-9bd5-5d69c643e8c4,CMM-FASTNR-B4AAE7-001,CPCL-528224,CPCL,FLAT WASHER M8,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M8|IS_2016|ZINC_PLATED,STANDALONE,,,
3cc13a3d-aca6-5041-93ae-c298c7f1193e,CMM-FASTNR-B4C0D7-001,IOCL-169487,IOCL,HEX HEAD BOLT M20-30 MM GALVANIZED,FASTENER|BOLT|CARBON_STEEL|CARBON_STEEL|M20|30_MM|16_MM|IS_1363|GALVANIZED,STANDALONE,,,
e6df5d32-0529-5f10-9bf6-100c6b0c928b,CMM-FASTNR-B4D220-001,CPCL-775590,CPCL,M12 HEX NUT,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M12|IS_1364|GALVANIZED,STANDALONE,,,
09a0d6d4-0954-55e9-881e-66503e88647f,CMM-FASTNR-B4DDB8-001,IOCL-189820,IOCL,HEXAGONAL NUT M8 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M8|IS_1364|ZINC_PLATED,STANDALONE,,,
6a57d0a4-9b40-551f-98ee-3638efd61ee6,CMM-FASTNR-B567A5-001,IOCL-559333,IOCL,GALV HEX BOLT M8 X 40 MM,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M8|40_MM|8_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
8ee3d281-fd5e-59d1-ae09-c92bbde0a21e,CMM-FASTNR-B5B4FB-001,IOCL-614662,IOCL,GALV HEX BOLT M16 X 50 MM,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M16|50_MM|10_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
8ef9b278-1ce1-57ca-91aa-0cc8103e65db,CMM-FASTNR-B5D149-001,CPCL-693564,CPCL,WASHER M16 ZINC PLATED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M16|IS_2016|ZINC_PLATED,STANDALONE,,,
63f3572d-eff0-53ab-89fe-dcea3fa3b68a,CMM-FASTNR-BA7556-001,HPCL-374186,HPCL,PLAIN WASHER M8 ZINC PLATED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M8|IS_2016|ZINC_PLATED,STANDALONE,,,
f24c70fb-bf0f-5f24-af76-a6c8bd21c411,CMM-FASTNR-BBE0C3-001,ONGC-743395,ONGC,HEXAGONAL HEAD BOLT M8 X 75,FASTENER|BOLT|CARBON_STEEL|CARBON_STEEL|M8|75_MM|12_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
0fd662f7-efdb-503f-bd24-9c38414778b7,CMM-FASTNR-BCCEAD-001,CPCL-968413,CPCL,PLAIN WASHER M8 ZINC PLATED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M8|IS_2016|ZINC_PLATED,STANDALONE,,,
55165912-d75a-5146-a20b-6be35da14739,CMM-FASTNR-BFBF2D-001,IOCL-456494,IOCL,GALV HEX BOLT M10 X 60 MM,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M10|60_MM|20_MM|IS_1363|GALVANIZED,STANDALONE,,,
9ca55f07-4d18-5d42-97da-e228fc8b9465,CMM-FASTNR-C037FB-001,CPCL-651324,CPCL,HEX NUT M20 GALVANIZED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M20|IS_1364|GALVANIZED,STANDALONE,,,
6e13f5cd-5e07-56f7-89c4-c73083ba0940,CMM-FASTNR-C07010-001,CPCL-525208,CPCL,HEX BOLT M20 X 40 MM GALVANIZED,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M20|40_MM|10_MM|IS_1363|GALVANIZED,STANDALONE,,,
757b0606-58cc-553f-86ff-a9af028cae75,CMM-FASTNR-C0ED49-001,IOCL-814572,IOCL,HEX NUT M8 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M8|IS_1364|ZINC_PLATED,STANDALONE,,,
98d6be1f-8999-5646-9269-2ee237a53828,CMM-FASTNR-C18758-001,HPCL-861323,HPCL,HEX NUT M16 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M16|IS_1364|ZINC_PLATED,STANDALONE,,,
1a4e1cc9-59ec-5c3d-99a4-1f8269dc5692,CMM-FASTNR-C1E257-001,CPCL-455820,CPCL,HEXAGONAL NUT M10 GALVANIZED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M10|IS_1364|GALVANIZED,STANDALONE,,,
fedc22c1-90c8-5e54-af84-647a71976e2c,CMM-FASTNR-C22099-001,ONGC-521278,ONGC,HEX NUT M8 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M8|IS_1364|ZINC_PLATED,STANDALONE,,,
6fbd5679-6ce5-5ef0-8e14-221471b95b62,CMM-FASTNR-C281AB-001,IOCL-594816,IOCL,WASHER M20 GALVANIZED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M20|IS_2016|GALVANIZED,STANDALONE,,,
f0ef249b-9bcb-554a-8a23-08bda267c08f,CMM-FASTNR-C2C93F-001,IOCL-185996,IOCL,FLAT WASHER M10,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M10|IS_2016|GALVANIZED,STANDALONE,,,
cfd41363-7861-519c-8db3-583dfa276e3b,CMM-FASTNR-C79B75-001,HPCL-303236,HPCL,HEXAGONAL NUT M20 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M20|IS_1364|ZINC_PLATED,STANDALONE,,,
403fc754-5e98-5933-9d0b-a9b06326aec4,CMM-FASTNR-C96D19-001,ONGC-584135,ONGC,PLAIN WASHER M20 GALVANIZED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M20|IS_2016|GALVANIZED,STANDALONE,,,
a50d0a74-3822-53b5-b876-a78c79169b1e,CMM-FASTNR-C9D562-001,ONGC-810562,ONGC,HEX NUT M10 GALVANIZED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M10|IS_1364|GALVANIZED,STANDALONE,,,
6e72eb58-b699-56b6-baff-6327c3b6a493,CMM-FASTNR-CA988E-001,HPCL-558637,HPCL,WASHER M16 ZINC PLATED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M16|IS_2016|ZINC_PLATED,STANDALONE,,,
00a313d3-2059-5f3e-9e1c-e6fc3005fdaf,CMM-FASTNR-CE00AA-001,HPCL-334379,HPCL,HEX NUT M16 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M16|IS_1364|ZINC_PLATED,STANDALONE,,,
43594c25-8eb9-548a-b0c3-b0cf1713c5a3,CMM-FASTNR-CF1A27-001,CPCL-901752,CPCL,PLAIN WASHER M8 GALVANIZED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M8|IS_2016|GALVANIZED,STANDALONE,,,
73be98c9-1efe-5af8-bb62-8b2c0f2c0d2b,CMM-FASTNR-CF5DFB-001,IOCL-537451,IOCL,HEX HEAD BOLT M20-75 MM GALVANIZED,FASTENER|BOLT|CARBON_STEEL|CARBON_STEEL|M20|75_MM|12_MM|IS_1363|GALVANIZED,STANDALONE,,,
35a40033-544b-5709-8d3e-2b2b9028b544,CMM-FASTNR-D038A8-001,IOCL-891037,IOCL,GALV HEX BOLT M16 X 60 MM,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M16|60_MM|12_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
90fce677-ed97-5861-874f-04941a963606,CMM-FASTNR-D06C70-001,HPCL-822894,HPCL,HEX HEAD BOLT M10 X 100 GALVANIZED,FASTENER|BOLT|CARBON_STEEL|CARBON_STEEL|M20|100_MM|20_MM|IS_1363|GALVANIZED,STANDALONE,,,
8cccc267-37fc-5b94-bf4c-e5a68353b9b7,CMM-FASTNR-D1907D-001,CPCL-556677,CPCL,WASHER M12 ZINC PLATED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M12|IS_2016|ZINC_PLATED,STANDALONE,,,
c0ccacde-c585-5bb7-b55e-2d5196e9404a,CMM-FASTNR-D1914E-001,CPCL-847849,CPCL,HEXAGONAL NUT M20 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M20|IS_1364|ZINC_PLATED,STANDALONE,,,
2a00390f-1dad-51bc-8a07-2df80c8e13ab,CMM-FASTNR-D1B43A-001,HPCL-152728,HPCL,MATERIAL: HEX BOLT M10 X 60 MM,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M10|60_MM|10_MM|IS_1363|GALVANIZED,STANDALONE,,,
d8afeaef-4bc5-5173-bd7f-ce3510c91c59,CMM-FASTNR-D3A3F8-001,HPCL-928970,HPCL,M10 HEX NUT,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M10|IS_1364|ZINC_PLATED,STANDALONE,,,
ac7f4059-e8b1-5d3e-a45f-b725d6baeaa9,CMM-FASTNR-D5578B-001,CPCL-519290,CPCL,HEXAGONAL BOLT M8X40 ZINC PLATED,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M8|40_MM|8_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
d840f844-92cd-55b1-8d08-c9d3855cb81c,CMM-FASTNR-D587F2-001,HPCL-819741,HPCL,HEX HEAD BOLT M10 X 50 GALVANIZED,FASTENER|BOLT|CARBON_STEEL|CARBON_STEEL|M10|50_MM|20_MM|IS_1363|GALVANIZED,STANDALONE,,,
da524e9e-9961-5177-b338-a70b40c7c9ab,CMM-FASTNR-D6D9F5-001,ONGC-360830,ONGC,PLAIN WASHER M10 ZINC PLATED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M10|IS_2016|ZINC_PLATED,STANDALONE,,,
b0cc390c-06e1-529d-83e8-bddf5103b947,CMM-FASTNR-D720A3-001,CPCL-456045,CPCL,FLAT WASHER M10,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M10|IS_2016|ZINC_PLATED,STANDALONE,,,
83c7c005-6a35-5a9a-8696-23651f5f96c4,CMM-FASTNR-DA7F98-001,ONGC-201033,ONGC,HEX BOLT M8 X 75 GALV,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M8|75_MM|20_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
d9ea5302-3e94-5515-b6f1-173adc31e223,CMM-FASTNR-DB41EA-001,CPCL-604537,CPCL,HEX NUT M8 GALVANIZED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M8|IS_1364|GALVANIZED,STANDALONE,,,
fa14c795-cfb2-5dd5-8d70-ad45f238a449,CMM-FASTNR-DB55E2-001,HPCL-763325,HPCL,PLAIN WASHER M20 GALVANIZED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M20|IS_2016|GALVANIZED,STANDALONE,,,
3f23b15f-0741-5db4-8c02-b0f8088e1207,CMM-FASTNR-DC16BE-001,ONGC-986280,ONGC,PLAIN WASHER M12 GALVANIZED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M12|IS_2016|GALVANIZED,STANDALONE,,,
6cb3a9d3-127e-538e-960b-c20641807004,CMM-FASTNR-E0462B-001,HPCL-516041,HPCL,PLAIN WASHER M12 ZINC PLATED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M12|IS_2016|ZINC_PLATED,STANDALONE,,,
8d5a6eb3-19d9-5768-8310-bc10f65733e8,CMM-FASTNR-E0DD47-001,ONGC-427200,ONGC,M10 HEX NUT,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M10|IS_1364|GALVANIZED,STANDALONE,,,
9bc331ea-c7d1-58d5-8a91-a1c884c03270,CMM-FASTNR-E2E3D5-001,HPCL-565180,HPCL,HEXAGONAL NUT M16 GALVANIZED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M16|IS_1364|GALVANIZED,STANDALONE,,,
5a1c3b8b-1091-5244-8d95-9a0a332e1001,CMM-FASTNR-E377FF-001,IOCL-185606,IOCL,FLAT WASHER M20,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M20|IS_2016|GALVANIZED,STANDALONE,,,
e919261f-d4e9-5541-ab19-d09d9adb038d,CMM-FASTNR-E545CF-001,HPCL-759906,HPCL,HEX HEAD BOLT M10 X 60 GALVANIZED,FASTENER|BOLT|CARBON_STEEL|CARBON_STEEL|M20|60_MM|16_MM|IS_1363|GALVANIZED,STANDALONE,,,
e370ac4c-2ae6-509b-8962-1227447202d3,CMM-FASTNR-E676CA-001,ONGC-780882,ONGC,WASHER M20 ZINC PLATED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M20|IS_2016|ZINC_PLATED,STANDALONE,,,
afdba9dc-d3db-5683-89a6-271828adbb6a,CMM-FASTNR-E71BD2-001,IOCL-996945,IOCL,HEX NUT M10 GALVANIZED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M10|IS_1364|GALVANIZED,STANDALONE,,,
15e8835b-3b76-5178-bb67-59e1fcfbce14,CMM-FASTNR-EA058F-001,ONGC-598686,ONGC,M20 HEX NUT,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M20|IS_1364|ZINC_PLATED,STANDALONE,,,
bbafc0f5-cbd5-5821-baa9-3a6767af1fb7,CMM-FASTNR-EB4DCE-001,IOCL-313163,IOCL,GALV HEX BOLT M10 X 60 MM,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M10|60_MM|20_MM|IS_1363|GALVANIZED,STANDALONE,,,
1483fbfe-79b2-5a3d-a313-58d6d9cd2bbe,CMM-FASTNR-EF2BB2-001,CPCL-387794,CPCL,HEX BOLT M10 X 60 MM GALVANIZED,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M10|60_MM|12_MM|IS_1363|GALVANIZED,STANDALONE,,,
f5cf430e-bd56-5170-9152-38cbc937c2f9,CMM-FASTNR-F13A3E-001,ONGC-143541,ONGC,HEX BOLT M10 X 60 GALV,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M10|60_MM|8_MM|IS_1363|GALVANIZED,STANDALONE,,,
f45ca56e-8b44-5278-94ce-a148d1e0e2a0,CMM-FASTNR-F14584-001,IOCL-221375,IOCL,FLAT WASHER M8,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M8|IS_2016|GALVANIZED,STANDALONE,,,
e4b26d7a-df4c-51d4-88bc-072d94caf7fa,CMM-FASTNR-F1E2B9-001,IOCL-888334,IOCL,FLAT WASHER M10,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M10|IS_2016|GALVANIZED,STANDALONE,,,
177fa68c-8da5-5ed2-bbfb-e1079dea9f74,CMM-FASTNR-F28D7B-001,HPCL-189503,HPCL,FLAT WASHER M20,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M20|IS_2016|ZINC_PLATED,STANDALONE,,,
85423235-45e5-5b44-8472-bb82d8d9a58e,CMM-FASTNR-F2F303-001,CPCL-353054,CPCL,HEXAGONAL BOLT M8X30 GALVANIZED,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M8|30_MM|10_MM|IS_1363|GALVANIZED,STANDALONE,,,
47b0323d-6616-5dad-b4c3-01dbc905ff88,CMM-FASTNR-F44D47-001,HPCL-800623,HPCL,WASHER M16 ZINC PLATED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M16|IS_2016|ZINC_PLATED,STANDALONE,,,
4d109c68-1bff-5377-b221-342c08e8fb8e,CMM-FASTNR-F457CA-001,ONGC-772388,ONGC,HEX NUT M8 ZINC PLATED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M8|IS_1364|ZINC_PLATED,STANDALONE,,,
89ca8a92-5c46-5239-b23b-b67a68ebae3c,CMM-FASTNR-F5C788-001,HPCL-165023,HPCL,MATERIAL: HEX BOLT M20 X 30 MM,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M20|30_MM|8_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
fc88e5b4-100d-5f4f-b437-4f4a941bd32a,CMM-FASTNR-F5D827-001,IOCL-780603,IOCL,WASHER M20 ZINC PLATED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M20|IS_2016|ZINC_PLATED,STANDALONE,,,
9240f1c3-4425-549d-bf0a-dd2d170e3153,CMM-FASTNR-F8A7C8-001,IOCL-957728,IOCL,M16 HEX NUT,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M16|IS_1364|ZINC_PLATED,STANDALONE,,,
a540af6f-fbbf-545e-a771-dcda28685666,CMM-FASTNR-F8C114-001,IOCL-924760,IOCL,WASHER M16 ZINC PLATED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M16|IS_2016|ZINC_PLATED,STANDALONE,,,
ff14b6c7-2636-5950-8de9-acb508ba1caf,CMM-FASTNR-FA2323-001,HPCL-465873,HPCL,FLAT WASHER M10,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M10|IS_2016|ZINC_PLATED,STANDALONE,,,
efba3fd1-8ce4-5052-a216-cf6a0bd75de3,CMM-FASTNR-FB8EA4-001,CPCL-115133,CPCL,HEX NUT M10 GALVANIZED,FASTENER|NUT|HEX|CARBON_STEEL|CARBON_STEEL|M10|IS_1364|GALVANIZED,STANDALONE,,,
43ce1130-f8f6-5488-96d2-c1f323762d32,CMM-FASTNR-FC09F6-001,ONGC-350275,ONGC,PLAIN WASHER M10 GALVANIZED,FASTENER|WASHER|CARBON_STEEL|CARBON_STEEL|M10|IS_2016|GALVANIZED,STANDALONE,,,
7c449b45-dd4b-5a37-9610-aa162eb69ecc,CMM-FASTNR-FE6033-001,ONGC-536992,ONGC,HEX BOLT M10-40 ZINC PLATED,FASTENER|BOLT|HEX|CARBON_STEEL|CARBON_STEEL|M10|40_MM|16_MM|IS_1363|ZINC_PLATED,STANDALONE,,,
2fdc7034-f62e-558f-8194-33e2a445fb26,CMM-FLANGE-004634-001,CPCL-513598,CPCL,WELD NECK FLANGE 3 in ASTM A105,FLANGE|WELD_NECK_FLANGE|ASTM_A105|3_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
b54d1c3d-fef1-5718-a52a-ae76946b8612,CMM-FLANGE-039E5B-001,ONGC-840387,ONGC,WELD NECK FLANGE 2 in ASTM A105,FLANGE|WELD_NECK_FLANGE|ASTM_A105|2_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
23319260-f454-56f3-8844-10b781511ff5,CMM-FLANGE-068F9C-001,CPCL-672630,CPCL,WELD NECK FLANGE 1 in ASTM A105,FLANGE|WELD_NECK_FLANGE|ASTM_A105|1_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
6de70658-d691-55a3-9377-10c603b5be5d,CMM-FLANGE-08FF43-001,CPCL-845509,CPCL,WELD NECK FLANGE 4 in ASTM A105,FLANGE|WELD_NECK_FLANGE|ASTM_A105|4_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
85031ba2-2708-5366-8f34-6246c6f6137a,CMM-FLANGE-0B3429-001,ONGC-233802,ONGC,WELD NECK FLANGE 1 in ASME B16.5,FLANGE|WELD_NECK_FLANGE|ASTM_A105|1_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
39bbb12f-1d07-5a56-8384-897d075ff04a,CMM-FLANGE-0C27A9-001,HPCL-881698,HPCL,WELD NECK FLANGE 2 in ASTM A105,FLANGE|WELD_NECK_FLANGE|ASTM_A105|2_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
4c18699d-f703-5855-acdf-ec1f2975cafc,CMM-FLANGE-0D4F37-001,ONGC-606048,ONGC,WELD NECK FLANGE 4 in ASTM A105,FLANGE|WELD_NECK_FLANGE|ASTM_A105|4_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
66ac86ba-127d-5f89-909a-f042c1f9ab82,CMM-FLANGE-137E8E-001,CPCL-920014,CPCL,WELD NECK FLANGE 2 in ASME B16.5,FLANGE|WELD_NECK_FLANGE|ASTM_A105|2_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
696f9737-8010-58ce-bb1f-43085ad27d69,CMM-FLANGE-162C2A-001,CPCL-171862,CPCL,WELD NECK FLANGE 6 in ASTM A105,FLANGE|WELD_NECK_FLANGE|ASTM_A105|6_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
bcec40c6-549e-5af2-860c-f1fb37de41d6,CMM-FLANGE-1F91B4-001,CPCL-446578,CPCL,WELD NECK FLANGE 1 in ASTM A105,FLANGE|WELD_NECK_FLANGE|ASTM_A105|1_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
e78f69c2-3586-5c33-a7c0-5de9512cede1,CMM-FLANGE-24792D-001,CPCL-723185,CPCL,WELD NECK FLANGE 4 in ASME B16.5,FLANGE|WELD_NECK_FLANGE|ASTM_A105|4_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
09bf3004-73bb-57c5-9701-4fa41bca5a4a,CMM-FLANGE-263B64-001,CPCL-328114,CPCL,WELD NECK FLANGE 2 in ASTM A105,FLANGE|WELD_NECK_FLANGE|ASTM_A105|2_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
b0444d3b-707a-55d0-a5ed-570fa90c65f1,CMM-FLANGE-2A59D0-001,IOCL-594926,IOCL,WELD NECK FLANGE 2 in ASTM A105,FLANGE|WELD_NECK_FLANGE|ASTM_A105|2_IN|ASME_B165_ASTM_A105|BARE|WELD_NECK,STANDALONE,,,
